url,domain,storeName,emails,phones,productCount,score,pitchType,error
https://shopmulmul.com,shopmulmul.com,Shop Mulmul,orders@shopmulmul.com,+91-9810220059,Active,100,Full Suite,
https://www.aachho.com,aachho.com,Aachho,"support@aachho.com, grievance@aachho.com, founders@aachho.com",+917023098686,Active,100,Full Suite,
https://www.urbanmonkey.com,urbanmonkey.com,Urban Monkey®,hello@urbanmonkey.com,"+919967630898, +919702207553, 9702201195",Active,100,Full Suite,
https://www.adachikan.com,adachikan.com,Ada Chikan,support@adachikan.com,"1012758, 1010635, 1006686, 1006685, 1010432, 1010440, 1010333, 1010353, 1010442, 1001533, (1939-2018, +91 8795160153, 0522-4005869, 0522-4101182, +917307038651, 0522-4077758, +917307038652, +91 93056 51213, 9511119517, 0522-4002532, +917307038653, +91 88107 59062, +91 92198 07057, +918318450679, +91 93362 01020, +91 9554572523, +91 88107 52925",Active,100,Full Suite,
https://bombaysweetshop.com,bombaysweetshop.com,Bombay Sweet Shop,chat@bombaysweetshop.com,+91 91361 92636,Active,100,Full Suite,
https://ashasweetcenter.com,ashasweetcenter.com,Asha Sweet Center,sales@venuspackagingltd.co.uk,"8042067320, 8023346565, 8497007036, 9886461386, 9113640887, 8040124890, 8042057150, 8496953533, 9113652552, 9880073270, 8041325825, 7892685399, 8049778001, 6360314036, 6366569614, 6366569610, 8041539042, 6366569611, 9035427676, 8792528066, 01162762786, 06063280",Active,100,Full Suite,
https://thejodilife.com,thejodilife.com,JODI,"orders@thejodilife.com, press@thejodilife.in, careers@thejodilife.in, info@thejodilife.com","+91%209172790033, +91 92668 87123, +91 81696 63898, +91 91727 90033, +91 8411832121, 2001-2019, +91 95886 47215, +91 81080 82223",Active,90,Full Suite,
https://www.nicobar.com,nicobar.com,Nicobar,"care@nicobar.com, corporate@nicobar.com, pr@nicobar.com, help@getsimpl.com, careers@nicobar.com, marketingteam@nicobar.com",+918588000150,Active,90,Full Suite,
https://okhai.org,okhai.org,Okhaistore,"prakash@okhai.org, okhaicfe@okhai.org","07966131721, 916359021222, 6359021222",Active,90,Full Suite,
https://thebearhouse.com,thebearhouse.com,The Bear House,support@thebearhouse.com,"8068365518, 9071468640, 9071468643, 9071468646, 9071468642, 9071468644, 9071468641, 9071468649, 9071468652, +918884477728",Active,90,Full Suite,
https://xyxxcrew.com,xyxxcrew.com,XYXX,support@xyxxcrew.com,+91 63587 29768,Active,90,Full Suite,
https://www.monrow.in,monrow.in,Monrow Shoes,care@monrow.in,"+91 7619233641, +91 9611844008",Active,90,Full Suite,
https://www.chumbak.com,chumbak.com,Chumbak,"help@chumbak.in, bulk-orders@chumbak.in",+91 9980127955,Active,90,Full Suite,
https://plaeto.in,plaeto.in,Plaeto,care@plaeto.in,+919611484007,Active,90,Full Suite,
https://superbottoms.com,superbottoms.com,SuperBottoms,connect@superbottoms.com,"9702314940, 9702314940 10",Active,90,Full Suite,
https://languageshoes.com,languageshoes.com,Language Footwear & Accessories,customercare@languageshoes.com,"044-28330400, 68218349, 040-45110903, 01724539968, 022-50508120, 0161-4071055, 0175-3584740, 0164-4056203, 01672-295011, 01679291156, +91 33 6598 1959, 7314866786, 4306 3505",Active,90,Full Suite,
https://www.balenzia.com,balenzia.com,SocksXpress!,"customercare@balenzia.com, brand@balenzia.com, customercare@socksxpress.com, brand@socksxpress.com",+91 9839800764,Active,90,Full Suite,
https://www.onefridayworld.com,onefridayworld.com,One Friday,care@onefridayworld.com,"+91 93118 58500, 9311858500",Active,90,Full Suite,
https://www.perona.com,perona.com,Perona,"connect@perona.com, dlfavenue@perona.com","+91 124 411 4119, 1244114119, 1148053111, 1126871100, 8976897300, +91 11 4805 3111, +91 11 2687 1100, +91 8976897300",Active,90,Full Suite,
https://www.tigc.in,tigc.in,TIGC,care@tigc.in,"080-48637777, +91-9538233993",Active,90,Full Suite,
https://nestasia.in,nestasia.in,Nestasia,info@nestasia.in,"9903504754, +91 9903504754, +91%209903504754",Active,90,Full Suite,
https://www.ellementry.com,ellementry.com,ellementry,"corporate@ellementry.com, international@ellementry.com, care@ellementry.com","7424888999, +91-7424888999",Active,90,Full Suite,
https://chokola.in,chokola.in,Choko La,customercare@chokola.in,+91 9555862862,Active,90,Full Suite,
https://anandsweets.in,anandsweets.in,Anand Sweets & Savouries,care@anandsweets.net,"+91 9364087490, +91 8037002142, +91 8037002129, 91 8037002135, +91 8037002133, +91 8037002130, +91 8037002139, +919353135383, +91 8037002136, 91 9353139148, +91 8037002134, 91 9364084911, +91 8037002141, +91 8037002140, 91 8037002138, 91  93640 87491, +916360758650, 8037002137, 93640 87491",Active,90,Full Suite,
https://omsweets.in,omsweets.in,Om Sweets,care@omsweets.in,+918010070707,Active,90,Full Suite,
https://www.bunai.in,bunai.in,Bunai,orders@bunaai.com,"8800174972, 7599976000, +91 8800174972, +91 7599976000",Active,85,Full Suite,
https://www.justherbs.in,justherbs.in,Just Herbs,"customer.support@justherbs.in, manish.kumar@justherbs.in","+91-8976826904, +91-8976826905",Active,85,Full Suite,
https://neemans.com,neemans.com,Neeman&#39;s,,+919059938941,Active,80,Full Suite,
https://entertainmentstore.in,entertainmentstore.in,www.entertainmentstore.in,jarvis@entertainmentstore.in,9019796599,Active,80,Full Suite,
https://sweetdreams.in,sweetdreams.in,Sweet Dreams,care@sweetdreamsindia.com,"9327957803, +91 9327957803",Active,80,Full Suite,
https://royceindia.com,royceindia.com,ROYCE&#39; Chocolate India,,+91 9136999618,Active,80,Full Suite,
https://www.shauryasanadhya.com,shauryasanadhya.com,Label Shaurya Sanadhya,help@shauryasanadhya.com,+91-9168076000,Active,75,Full Suite,
https://www.houseofchikankari.in,houseofchikankari.in,House of Chikankari,"info@houseofchikankari.in, business@houseofchikankari.in","43914944020715, 42711659643115, 42711659675883, 42711659708651, 42711659774187, 42711659806955, 42711659839723, 42711659872491, 42711659905259, 46027062477035, 44016594288875, 44016594321643, 44016594354411, 44016594387179, 44016594419947, 44016594452715, 46263087235307, 46263087268075, 42460493644011, 42460493840619, 42460494069995, 42460494299371, 42460494528747, 42460494758123, 42460494987499, 42460495216875, 42460495446251, 44765635838187, 42854734463211, 8300480528619, 2024-09-10, 2025-06-18, 1750232631, 45792569852139, 45792569884907, 45792569917675, 45792569950443, 45792569983211, 45792570015979, 45792570048747, 45792570081515, 35402165780715, 47868527214827, 47868527247595, 47868527280363, 47868527313131, 47868527345899, 47868527378667, 47868527411435, 47874134376683, 47868536258795, 47868536291563, 47868536324331, 47868536357099, 47183951102187, 47868527509739, 47868527542507, 47868527575275, 47868527608043, 47868527640811, 47868527673579, 47868527706347, 47868527739115, 43867177091307, 46887621951723, 8025436356843, 2025-10-08, 1759910648, 43867177124075, 43867177156843, 43867177189611, 43867177222379, 38652294267115, 46573414482155, 46616113316075, 8954181583083, 2025-09-18, 1758210149, 46573414514923, 46573414547691, 46573414580459, 46573414613227, 46615561830635, 38387501269227, 44097377140971, 46887556088043, 8097255457003, 1759910194, 44097377173739, 44097377206507, 44097377239275, 44097377272043, 38652230697195, 48018761941227, 44070672859371, 44070672892139, 44070672924907, 44070672957675, 44070672990443, 43057831280875, 37643780096235, 7761912332523, 2022-07-20, 2025-03-17, 1742192861, 43057831313643, 43057831346411, 43057831379179, 43057831411947, 30209213432043, +919871057461",Active,75,Full Suite,
https://www.faridagupta.com,faridagupta.com,Farida Gupta India,"care@faridagupta.com, people@faridagupta.com",+918287567567,Active,75,Full Suite,
https://chidiyaa.com,chidiyaa.com,Chidiyaa,hello@chidiyaa.com,+919284457051,Active,75,Full Suite,
https://dchica.in,dchica.in,D&#39;chica,"customercare@dchica.co.in, customercare@dchica.in","+91 7065569974, +91 7065095402",Active,75,Full Suite,
https://plumgoodness.com,plumgoodness.com,Plum Goodness,"hello@plumgoodness.com, grievance.officer@teampureplay.com","+91-750-649-6604, 720.00 25, 698.00 30, 512.00 35, 900.00 40, 274.00 35, 329.00 35, 745.00 35, 830.00 35, 300.00 30, 690.00 30, 7506496604",Active,75,Full Suite,
https://fullyfilmy.in,fullyfilmy.in,Fully Filmy,contact@fullyfilmy.in,+91 73587 13419,Active,75,Full Suite,
https://truebrowns.com,truebrowns.com,trueBrowns,info@truebrowns.com,+91 8384046951,Unknown,70,Zwing POS,
https://swissbeauty.in,swissbeauty.in,Swiss Beauty,,918044318965,Active,70,Full Suite,
https://smoor.in,smoor.in,Smoor,,+91-8822201202,Active,70,Full Suite,
https://marketplace.mainstreet.co.in,marketplace.mainstreet.co.in,The Mainstreet Marketplace,orders@mainstreet.co.in,+91 9137255719,Active,65,Full Suite,
https://www.houseofindya.com,houseofindya.com,Indya,"customercare@houseofindya.com, wholesale@faballey.com, press@faballey.com, collabs@faballey.com, affiliates@faballey.com","+91-7303700176, +91-8929987349",Unknown,60,Zwing POS,
https://www.dailyobjects.com,dailyobjects.com,DailyObjects,support@dailyobjects.com,"+91 9118752752, +91 8010667667",Unknown,60,Zwing POS,
https://wonderchef.com,onderchef.com,Wonderchef India,"care@wonderchef.in, escalation@wonderchef.in","+9118602660788, 18602660788, +91 70705 95959",Unknown,60,Zwing POS,
https://www.andamen.com,andamen.com,Andamen,,"+919873999110, +919555263263, +91 987 399 95 94",Active,55,Full Suite,
https://www.redwolf.in,redwolf.in,Redwolf,support@redwolf.in,,Active,50,Full Suite,
https://www.vegnonveg.com,vegnonveg.com,VegNonVeg,hello@vegnonveg.com,,Unknown,45,Zwing POS,
https://www.comicsense.xyz,comicsense.xyz,Comicsense,care@comicsense.xyz,"199.00 33, 299.00 23, 299.00 35, 699.00 21, 699.00 12, 499.00 27, 999.00 25, 999.00 10, 499.00 20, 999.00 20, 299.00 31, 299.00 27, 599.00 19, 199.00 25, 199.00 29, 999.00 30, 999.00 27, 599.00 13, 499.00 32, 999.00 17, 999.00 33, 499.00 40",Unknown,45,Needs Review,
https://www.snitch.co.in,snitch.co.in,SNITCH,,,Active,40,Full Suite,
https://www.beyoung.in,beyoung.in,Beyoung Folks Private Limited,support@beyoung.in,,Unknown,40,Needs Review,
https://karagiri.com,karagiri.com,Karagiri,,,Active,40,Full Suite,
https://www.edamamma.com,edamamma.com,Dresses & Personal Care for Boys & Girls Online,,022 6998 2703,Unknown,40,Zwing POS,
https://www.woodenstreet.com,oodenstreet.com,Furniture @upto 70% OFF,,"+91-9314444747, 2015-2026",Unknown,40,Zwing POS,
https://www.lladro.com,lladro.com,Luxury Handcrafted Porcelain from Valencia - Since 1953,,"+91 9560093611, +91 11 41011070",Unknown,40,Zwing POS,
https://www.flurys.com,flurys.com,Flurys,,,Active,40,Full Suite,
https://roopkalafashion.com,roopkalafashion.com,Roopkala Fashion Store,yogendrapatel2964@gmail.com,+919825883104,Unknown,35,Needs Review,
https://www.kalaniketan.com,kalaniketan.com,Kalaniketan.com,,+919555779999,Hidden,35,Needs Review,
https://freakins.com,freakins.com,Freakins,,,Active,30,Full Suite,
https://www.koskii.com,koskii.com,Koskii,,,Unknown,25,Zwing POS,
https://www.damensch.com,damensch.com,Damensch,,,Unknown,20,Needs Review,
https://www.fabelle.in,fabelle.in,My Store 3,itccares@itc.in,,Hidden,20,Needs Review,
https://www.instagram.com/korradenim,instagram.com,Instagram,,,Unknown,10,Needs Review,
https://www.thesouledstore.com,thesouledstore.com,thesouledstore,,,Unknown,0,Needs Review,
https://www.bombayshirtcompany.com,bombayshirtcompany.com,bombayshirtcompany.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://www.flatheads.in,flatheads.in,flatheads.in,,,Unknown,0,Needs Review,fetch failed (402)
https://www.almowear.com,almowear.com,almowear.com,,,Unknown,0,Needs Review,fetch failed (404)
https://quaclothing.com,quaclothing.com,quaclothing.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://miraggio.co.in,miraggio.co.in,miraggio.co.in,,,Unknown,0,Needs Review,fetch failed (no response)
https://www.rareism.com,rareism.com,rareism.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://www.wacoal.in,acoal.in,acoal.in,,,Unknown,0,Needs Review,fetch failed (no response)
https://bawree.com,bawree.com,bawree.com,,,Unknown,0,Needs Review,
https://www.ginijony.com,ginijony.com,GiniJony,,,Unknown,0,Needs Review,
https://arirotoys.com,arirotoys.com,arirotoys.com,,,Unknown,0,Needs Review,fetch failed (no response)
https://www.villeroy-boch.co.in,villeroy-boch.co.in,villeroy-boch.co.in,,,Unknown,0,Needs Review,fetch failed (no response)
https://kookiejar.in,kookiejar.in,kookiejar.in,,,Unknown,0,Needs Review,fetch failed (no response)
